ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,equityOnTotalAsset,equityOnLiability,epsChange,bookValuePerShareChange
ABT,4,2022,6.0,0.8,0.142,0.105,5458,40254.0,0.758,3.1,-0.033,0.027
ABT,3,2022,5.7,0.8,0.151,0.105,5647,39189.0,0.671,2.0,0.202,0.027
ABT,2,2022,7.7,0.9,0.128,0.089,4698,38172.0,0.648,1.8,1.247,0.055
ABT,1,2022,17.6,1.0,0.058,0.044,2090,36194.0,0.711,2.5,-0.269,-0.009
ABT,4,2021,10.9,0.9,0.08,0.059,2861,36518.0,0.724,2.6,0.656,0.03
ABT,3,2021,17.1,0.8,0.049,0.037,1727,35462.0,0.729,2.7,-0.056,0.003
ABT,2,2021,14.7,0.8,0.052,0.041,1830,35371.0,0.761,3.2,-0.288,0.001
ABT,1,2021,11.2,0.8,0.074,0.059,2572,35324.0,0.79,3.8,1.125,0.013
ABT,4,2020,24.2,0.8,0.035,0.026,1210,34870.0,0.755,3.1,-0.125,-0.003
ABT,3,2020,21.7,0.9,0.039,0.031,1383,34976.0,0.771,3.4,-0.503,0.005
ABT,2,2020,10.2,0.8,0.079,0.064,2782,34788.0,0.822,4.6,-0.142,0.018
ABT,1,2020,8.9,0.8,0.094,0.075,3243,34163.0,0.816,4.4,-0.234,-0.049
ABT,4,2019,8.0,0.9,0.117,0.091,4235,35933.0,0.767,3.3,-0.145,-0.001
ABT,3,2019,6.7,0.9,0.138,0.111,4956,35957.0,0.778,3.5,0.042,-0.01
ABT,2,2019,7.5,1.0,0.129,0.094,4756,36325.0,0.793,3.8,-0.205,0.024
ABT,1,2019,6.3,1.1,0.17,0.119,5981,35478.0,0.773,3.4,0.033,-0.028
ABT,4,2018,5.9,0.9,0.162,0.114,5789,36488.0,0.784,3.6,0.0,0.02
ABT,3,2018,6.1,1.0,0.165,0.139,5788,35790.0,0.828,4.8,0.229,-0.042
ABT,2,2018,6.4,0.8,0.13,0.084,4712,37358.0,0.675,2.1,1.077,0.069
ABT,1,2018,12.9,0.8,0.065,0.041,2268,34932.0,0.636,1.7,-0.047,-0.004
ABT,4,2017,9.7,0.7,0.067,0.043,2380,35075.0,0.637,1.8,0.173,0.02
ABT,3,2017,12.7,0.7,0.058,0.045,2029,34381.0,0.857,6.0,-0.33,-0.018
ABT,2,2017,9.8,0.8,0.084,0.053,3028,35027.0,0.623,1.6,-0.261,-0.001
ABT,1,2017,7.8,0.9,0.116,0.077,4099,35052.0,0.626,1.7,-0.011,-0.031
ABT,4,2016,7.6,0.9,0.116,0.078,4146,36157.0,0.64,1.8,-0.091,0.011
ABT,3,2016,7.3,0.9,0.127,0.097,4561,35773.0,0.729,2.7,-0.035,-0.031
ABT,2,2016,7.0,0.9,0.13,0.085,4728,36919.0,0.636,1.7,-0.061,0.035
ABT,1,2016,6.6,0.9,0.141,0.099,5036,35685.0,0.7,2.3,-0.142,0.01
ABT,4,2015,5.5,0.9,0.164,0.109,5869,35321.0,0.701,2.3,-0.048,-0.019
ABT,3,2015,5.5,0.9,0.17,0.127,6167,36022.0,0.796,3.9,-0.038,0.001
ABT,2,2015,5.3,0.9,0.177,0.126,6413,36000.0,0.684,2.2,-0.022,0.0
ABT,1,2015,5.1,0.9,0.182,0.124,6557,36012.0,0.706,2.4,-0.027,-0.004
ABT,4,2014,,,0.187,0.115,6741,36157.0,0.633,1.7,-0.084,-0.011
ABT,3,2014,,,0.203,0.153,7359,36561.0,0.702,2.4,0.013,0.007
ABT,2,2014,,,0.198,0.147,7263,36297.0,0.739,2.8,0.008,0.003
ABT,1,2014,,,0.204,0.147,7202,36185.0,0.664,2.0,0.115,0.002
ABT,4,2013,,,0.183,0.122,6458,36107.0,0.602,1.5,0.127,0.006
ABT,3,2013,,,0.162,0.126,5732,35894.0,0.808,4.2,-0.036,-0.036
ABT,2,2013,,,0.163,0.119,5947,37225.0,0.744,2.9,-0.099,0.083
ABT,1,2013,,,0.19,0.157,6600,34358.0,0.795,3.9,-0.148,-0.007
ACB,4,2022,5.2,1.2,0.265,0.024,3524,15045.0,0.096,0.1,0.033,0.049
ACB,3,2022,5.4,1.3,0.27,0.025,3410,14349.0,0.099,0.1,0.126,0.07
ACB,2,2022,6.6,1.5,0.254,0.023,3028,13405.0,0.096,0.1,0.13,0.08
ACB,1,2022,8.2,1.8,0.242,0.021,2679,12410.0,0.091,0.1,0.084,0.074
ACB,4,2021,9.3,2.0,0.239,0.02,2472,11560.0,0.085,0.1,-0.012,0.057
ACB,3,2021,10.1,2.3,0.258,0.022,2503,10937.0,0.089,0.1,0.003,0.052
ACB,2,2021,11.4,2.7,0.272,0.022,2496,10396.0,0.086,0.1,0.124,0.065
ACB,1,2021,9.6,2.2,0.256,0.021,2221,9765.0,0.084,0.1,-0.023,-0.07
ACB,4,2020,7.9,1.7,0.243,0.019,2274,10495.0,0.08,0.1,0.15,0.077
ACB,3,2020,7.3,1.5,0.229,0.017,1978,9746.0,0.079,0.1,0.085,0.068
ACB,2,2020,6.2,1.2,0.225,0.016,1823,9128.0,0.078,0.1,-0.002,0.048
ACB,1,2020,4.8,1.0,0.238,0.017,1826,8708.0,0.076,0.1,-0.177,-0.152
ACB,4,2019,6.3,1.4,0.246,0.017,2219,10271.0,0.072,0.1,0.032,0.094
ACB,3,2019,6.7,1.5,0.259,0.017,2151,9387.0,0.071,0.1,0.043,0.064
ACB,2,2019,6.6,1.6,0.264,0.017,2062,8820.0,0.068,0.1,0.04,0.065
ACB,1,2019,7.2,1.7,0.271,0.017,1983,8284.0,0.067,0.1,0.043,0.065
ACB,4,2018,7.4,1.8,0.277,0.017,1901,7778.0,0.064,0.1,0.177,0.077
ACB,3,2018,10.0,2.2,0.263,0.015,1614,7223.0,0.062,0.1,0.212,0.066
ACB,2,2018,11.0,2.2,0.217,0.013,1332,6779.0,0.059,0.1,0.293,0.066
ACB,1,2018,18.7,3.0,0.175,0.01,1030,6357.0,0.057,0.1,0.315,0.072
ACB,4,2017,17.6,2.3,0.141,0.008,783,5933.0,0.056,0.1,0.142,0.039
ACB,3,2017,16.7,2.0,0.135,0.007,686,5708.0,0.057,0.1,0.13,0.036
ACB,2,2017,15.9,1.8,0.116,0.007,607,5508.0,0.056,0.1,0.1,0.023
ACB,1,2017,16.6,1.7,0.108,0.006,552,5387.0,0.058,0.1,0.127,0.035
ACB,4,2016,13.4,1.3,0.099,0.006,490,5204.0,0.06,0.1,0.13,0.025
ACB,3,2016,14.3,1.2,0.089,0.006,433,5079.0,0.06,0.1,0.044,0.025
ACB,2,2016,15.6,1.3,0.087,0.005,415,4955.0,0.06,0.1,0.059,0.022
ACB,1,2016,15.9,1.3,0.082,0.005,392,4849.0,0.062,0.1,0.029,0.025
ACB,4,2015,17.7,1.4,0.082,0.005,381,4732.0,0.063,0.1,0.063,0.014
ACB,3,2015,18.4,1.4,0.077,0.005,358,4668.0,0.065,0.1,0.021,0.022
ACB,2,2015,19.9,1.5,0.077,0.005,351,4567.0,0.065,0.1,-0.034,-0.027
ACB,1,2015,15.0,1.2,0.077,0.005,363,4692.0,0.068,0.1,0.032,0.023
ACB,4,2014,,,0.076,0.005,352,4588.0,0.069,0.1,0.749,-0.009
ACB,3,2014,,,0.043,0.003,201,4629.0,0.07,0.1,-0.201,0.019
ACB,2,2014,,,0.055,0.004,252,4541.0,0.069,0.1,-0.113,-0.038
ACB,1,2014,,,0.06,0.004,284,4723.0,0.074,0.1,-0.069,0.021
ACB,4,2013,,,0.065,0.005,305,4627.0,0.075,0.1,-0.14,-0.024
ACB,3,2013,,,0.074,0.005,354,4741.0,0.08,0.1,24.552,0.03
ACB,2,2013,,,0.003,0.0,13,4602.0,0.074,0.1,-0.906,-0.038
ACB,1,2013,,,0.031,0.002,147,4783.0,0.073,0.1,-0.571,0.013
ACL,4,2022,4.2,0.6,0.153,0.081,2364,16447.0,0.556,1.3,-0.099,0.005
ACL,3,2022,5.3,0.9,0.171,0.094,2622,16364.0,0.6,1.5,0.125,0.023
ACL,2,2022,9.8,1.4,0.154,0.078,2331,16003.0,0.527,1.1,0.243,0.044
ACL,1,2022,13.0,1.6,0.128,0.061,1876,15333.0,0.518,1.1,1.219,0.053
ACL,4,2021,20.1,1.2,0.06,0.027,845,14555.0,0.501,1.0,0.068,0.014
ACL,3,2021,15.5,0.9,0.057,0.026,791,14348.0,0.499,1.0,-0.122,0.005
ACL,2,2021,14.0,0.9,0.065,0.03,902,14277.0,0.481,0.9,0.17,0.015
ACL,1,2021,16.6,0.9,0.056,0.026,771,14063.0,0.436,0.8,0.343,0.015
ACL,4,2020,24.7,1.0,0.042,0.018,574,13855.0,0.419,0.7,0.081,0.021
ACL,3,2020,25.8,1.0,0.039,0.018,530,13566.0,0.423,0.7,-0.277,0.013
ACL,2,2020,13.0,0.7,0.055,0.025,734,13387.0,0.452,0.8,-0.599,0.006
ACL,1,2020,4.2,0.6,0.143,0.068,1829,13304.0,0.478,0.9,-0.368,-0.002
ACL,4,2019,3.9,0.8,0.236,0.103,2895,13335.0,0.455,0.8,-0.345,-0.032
ACL,3,2019,3.5,1.1,0.366,0.169,4418,13769.0,0.494,1.0,-0.258,0.029
ACL,2,2019,2.9,1.3,0.545,0.225,5953,13385.0,0.453,0.8,0.049,0.095
ACL,1,2019,2.9,1.4,0.573,0.229,5675,12227.0,0.468,0.9,0.206,0.086
ACL,4,2018,2.7,1.1,0.502,0.193,4705,11254.0,0.418,0.7,0.588,0.083
ACL,3,2018,2.4,0.7,0.332,0.124,2962,10393.0,0.427,0.7,1.473,0.227
ACL,2,2018,3.4,0.5,0.152,0.05,1198,8473.0,0.365,0.6,1.299,0.119
ACL,1,2018,6.5,0.5,0.071,0.023,521,7573.0,0.323,0.5,0.166,0.013
ACL,4,2017,7.4,0.4,0.062,0.02,446,7475.0,0.341,0.5,-0.191,0.004
ACL,3,2017,6.2,0.5,0.077,0.023,552,7448.0,0.318,0.5,0.031,0.021
ACL,2,2017,6.4,0.5,0.076,0.021,536,7292.0,0.297,0.4,0.066,0.031
ACL,1,2017,6.5,0.5,0.078,0.021,502,7069.0,0.316,0.5,0.06,0.005
ACL,4,2016,7.3,0.5,0.073,0.02,474,7034.0,0.298,0.4,0.078,0.019
ACL,3,2016,8.3,0.5,0.069,0.018,440,6902.0,0.278,0.4,-0.2,0.021
ACL,2,2016,6.9,0.6,0.089,0.023,550,6762.0,0.264,0.4,-0.068,0.169
ACL,1,2016,6.5,0.7,0.105,0.028,590,5786.0,0.234,0.3,-0.02,-0.038
ACL,4,2015,6.1,0.6,0.104,0.029,602,6013.0,0.249,0.3,0.142,0.016
ACL,3,2015,7.2,0.6,0.091,0.027,527,5915.0,0.257,0.3,0.369,0.044
ACL,2,2015,8.2,0.6,0.069,0.02,385,5664.0,0.256,0.3,0.621,0.042
ACL,1,2015,15.7,0.7,0.044,0.015,237,5433.0,0.321,0.5,-0.038,-0.028
ACL,4,2014,,,0.045,0.016,246,5591.0,0.335,0.5,-0.424,-0.007
ACL,3,2014,,,0.079,0.027,428,5633.0,0.358,0.6,0.269,0.019
ACL,2,2014,,,0.063,0.021,337,5527.0,0.349,0.5,0.133,0.024
ACL,1,2014,,,0.056,0.019,297,5398.0,0.361,0.6,1.678,-0.006
ACL,4,2013,,,0.02,0.007,111,5433.0,0.377,0.6,-1.787,0.039
ACL,3,2013,,,-0.026,-0.009,-141,5229.0,0.338,0.5,0.249,0.003
ACL,2,2013,,,-0.021,-0.007,-113,5214.0,0.325,0.5,-1.784,-0.023
ACL,1,2013,,,0.027,0.01,144,5336.0,0.339,0.5,-0.526,-0.028
ADP,4,2022,8.5,1.3,0.146,0.117,1753,11927.0,0.764,3.2,0.043,-0.005
ADP,3,2022,14.1,2.0,0.14,0.118,1680,11993.0,0.822,4.6,0.011,-0.007
ADP,2,2022,12.6,1.7,0.14,0.111,1661,12082.0,0.726,2.6,-0.08,-0.03
ADP,1,2022,12.3,1.8,0.149,0.118,1805,12450.0,0.778,3.5,-0.162,0.032
ADP,4,2021,10.6,1.9,0.182,0.15,2153,12068.0,0.84,5.3,-0.189,0.005
ADP,3,2021,9.3,2.1,0.227,0.188,2655,12004.0,0.866,6.5,-0.195,0.033
ADP,2,2021,7.9,2.3,0.292,0.237,3296,11621.0,0.872,6.8,-0.093,-0.008
ADP,1,2021,5.2,1.6,0.328,0.263,3635,11713.0,0.807,4.2,0.067,0.005
ADP,4,2020,4.3,1.3,0.314,0.252,3406,11650.0,0.814,4.4,0.18,0.026
ADP,3,2020,4.2,1.1,0.271,0.214,2885,11352.0,0.793,3.8,0.216,0.033
ADP,2,2020,3.8,0.8,0.224,0.165,2372,10995.0,0.761,3.2,0.22,0.049
ADP,1,2020,4.5,0.8,0.19,0.149,1945,10481.0,0.797,3.9,0.039,0.046
ADP,4,2019,4.8,0.9,0.192,0.149,1872,10023.0,0.788,3.7,0.101,0.009
ADP,3,2019,4.9,0.8,0.172,0.128,1699,9939.0,0.789,3.7,0.123,-0.022
ADP,2,2019,5.2,0.8,0.151,0.11,1513,10162.0,0.711,2.5,0.084,0.022
ADP,1,2019,15.1,2.1,0.141,0.108,1395,9942.0,0.77,3.3,0.036,0.045
ADP,4,2018,6.5,0.9,0.142,0.104,1347,9515.0,0.765,3.3,-0.005,-0.026
ADP,3,2018,6.4,0.9,0.139,0.097,1354,9772.0,0.697,2.3,-0.139,-0.008
ADP,2,2018,5.3,0.8,0.161,0.118,1572,9847.0,0.746,2.9,-0.076,0.003
ADP,1,2018,5.2,0.9,0.176,0.13,1702,9821.0,0.761,3.2,-0.171,0.04
AGM,4,2022,-1.2,0.5,-0.346,-0.08,-7718,18155.0,0.2,0.3,14.122,-0.259
AGM,3,2022,-30.2,0.6,-0.021,-0.006,-510,24508.0,0.248,0.4,-1.388,-0.062
AGM,2,2022,20.7,1.0,0.052,0.016,1317,26122.0,0.241,0.4,-0.505,-0.027
AGM,1,2022,21.6,2.1,0.104,0.03,2661,26842.0,0.213,0.3,0.097,0.013
AGM,4,2021,14.9,1.4,0.096,0.034,2425,26488.0,0.262,0.4,0.956,0.058
AGM,3,2021,29.4,1.5,0.051,0.018,1239,25042.0,0.29,0.4,-0.164,0.009
AGM,2,2021,20.0,1.2,0.061,0.028,1483,24829.0,0.435,0.8,0.115,0.023
AGM,1,2021,10.4,0.6,0.055,0.026,1330,24260.0,0.501,1.0,-0.021,0.006
AGM,4,2020,9.4,0.5,0.056,0.032,1359,24119.0,0.579,1.4,-0.16,0.011
AGM,3,2020,7.9,0.5,0.068,0.035,1617,23857.0,0.498,1.0,-0.048,0.019
AGM,2,2020,6.8,0.5,0.073,0.038,1698,23417.0,0.482,0.9,-0.11,-0.04
AGM,1,2020,4.7,0.4,0.084,0.04,1908,24401.0,0.449,0.8,-0.138,0.007
AGM,4,2019,4.2,0.4,0.098,0.061,2213,24230.0,0.571,1.3,0.026,0.022
AGM,3,2019,4.4,0.4,0.098,0.056,2156,23712.0,0.536,1.2,0.049,0.023
AGM,2,2019,3.8,0.3,0.096,0.051,2054,23174.0,0.578,1.4,0.136,0.092
AGM,1,2019,5.0,0.4,0.088,0.044,1809,21221.0,0.531,1.1,0.197,0.024
AGM,4,2018,6.2,0.5,0.075,0.043,1511,20734.0,0.684,2.2,0.258,0.023
AGM,3,2018,6.7,0.4,0.06,0.034,1201,20272.0,0.611,1.6,0.291,0.022
AGM,2,2018,7.9,0.4,0.047,0.024,930,19836.0,0.494,1.0,0.499,-0.006
AGM,1,2018,11.5,0.4,0.032,0.015,620,19962.0,0.469,0.9,0.003,0.009
AGM,4,2017,11.7,0.4,0.032,0.015,619,19784.0,0.501,1.0,-0.092,0.008
AGM,3,2017,10.7,0.4,0.035,0.018,682,19633.0,0.535,1.2,0.232,0.009
AGM,2,2017,13.8,0.4,0.029,0.014,553,19467.0,0.525,1.1,1.511,0.003
AGM,1,2017,36.0,0.4,0.011,0.004,220,19402.0,0.479,0.9,-0.315,0.011
AGM,4,2016,24.3,0.4,0.016,0.008,322,19195.0,0.471,0.9,-0.867,0.011
AGM,3,2016,3.6,0.5,0.129,0.052,2426,18980.0,0.461,0.9,0.015,0.002
AGM,2,2016,3.8,0.5,0.127,0.05,2389,18943.0,0.443,0.8,-0.108,-0.112
AGM,1,2016,3.5,0.4,0.132,0.05,2679,21335.0,0.366,0.6,0.028,0.013
AGM,4,2015,2.7,0.3,0.13,0.062,2606,21061.0,0.484,0.9,16.144,0.124
AGM,3,2015,46.5,0.4,0.008,0.003,152,18742.0,0.358,0.6,-0.278,0.0
AGM,2,2015,33.3,0.4,0.011,0.004,210,18742.0,0.359,0.6,-0.552,-0.024
AGM,1,2015,14.5,0.4,0.024,0.008,469,19203.0,0.398,0.7,0.649,0.011
AGM,4,2014,,,0.015,0.006,284,18999.0,0.471,0.9,-0.795,-0.007
AGM,3,2014,,,0.073,0.028,1392,19134.0,0.368,0.6,-0.09,0.003
AGM,2,2014,,,0.08,0.025,1529,19075.0,0.311,0.5,-0.112,-0.05
AGM,1,2014,,,0.086,0.025,1721,20086.0,0.29,0.4,-0.048,-0.002
AGM,4,2013,,,0.09,0.03,1808,20116.0,0.359,0.6,0.333,0.051
AGM,3,2013,,,0.069,0.027,1356,19145.0,0.416,0.7,-0.366,0.01
ALT,4,2022,10.9,0.4,0.035,0.026,1317,38092.0,0.696,2.3,0.536,-0.008
ALT,3,2022,22.4,0.5,0.022,0.016,857,38389.0,0.72,2.6,0.084,0.013
ALT,2,2022,24.1,0.5,0.021,0.016,791,37894.0,0.767,3.3,0.736,0.005
ALT,1,2022,45.2,0.5,0.012,0.009,455,37691.0,0.769,3.3,-0.411,0.003
ALT,4,2021,26.1,0.5,0.021,0.015,773,37583.0,0.776,3.5,-0.519,-0.02
ALT,3,2021,8.0,0.3,0.043,0.032,1609,38340.0,0.717,2.5,-0.362,0.018
ALT,2,2021,4.3,0.3,0.068,0.054,2524,37659.0,0.744,2.9,0.227,-0.009
ALT,1,2021,6.2,0.3,0.055,0.043,2057,38019.0,0.731,2.7,1.803,0.02
ALT,4,2020,13.6,0.3,0.02,0.015,734,37278.0,0.714,2.5,3.358,0.029
ALT,3,2020,65.6,0.3,0.005,0.004,168,36227.0,0.754,3.1,-1.387,0.002
ALT,2,2020,-26.0,0.3,-0.012,-0.01,-435,36152.0,0.831,4.9,-1.989,-0.016
ALT,1,2020,25.1,0.3,0.012,0.01,440,36751.0,0.859,6.1,-0.696,-0.021
ALT,4,2019,6.7,0.3,0.039,0.034,1449,37525.0,0.881,7.4,-0.154,0.006
ALT,3,2019,7.3,0.3,0.047,0.04,1713,37312.0,0.856,5.9,0.301,-0.002
ALT,2,2019,8.7,0.3,0.035,0.031,1316,37373.0,0.853,5.8,0.007,0.009
ALT,1,2019,8.2,0.3,0.036,0.031,1307,37047.0,0.837,5.1,0.018,0.006
ALT,4,2018,8.0,0.3,0.035,0.031,1284,36834.0,0.841,5.3,0.102,0.013
ALT,3,2018,8.9,0.3,0.032,0.029,1166,36365.0,0.885,7.7,-0.023,-0.014
ALT,2,2018,9.2,0.3,0.033,0.029,1193,36870.0,0.875,7.0,-0.055,0.007
ALT,1,2018,8.1,0.3,0.035,0.032,1263,36609.0,0.926,12.6,0.058,0.009
ALT,4,2017,9.8,0.3,0.033,0.031,1194,36280.0,0.941,15.9,0.007,0.01
ALT,3,2017,9.2,0.3,0.033,0.03,1186,35926.0,0.909,10.0,0.119,0.01
ALT,2,2017,9.5,0.3,0.03,0.027,1060,35556.0,0.885,7.7,-0.011,-0.012
ALT,1,2017,11.8,0.4,0.03,0.027,1072,35987.0,0.889,8.0,0.036,0.003
ALT,4,2016,8.9,0.3,0.029,0.026,1035,35869.0,0.905,9.5,-0.235,0.01
ALT,3,2016,5.5,0.2,0.038,0.035,1352,35498.0,0.92,11.5,0.135,0.006
ALT,2,2016,7.4,0.2,0.034,0.031,1191,35290.0,0.894,8.5,0.135,-0.008
ALT,1,2016,8.8,0.3,0.03,0.027,1049,35589.0,0.891,8.2,-0.047,0.001
ALT,4,2015,8.9,0.3,0.031,0.028,1102,35551.0,0.878,7.2,0.319,0.019
ALT,3,2015,10.1,0.2,0.024,0.022,835,34885.0,0.905,9.5,0.455,0.002
ALT,2,2015,15.1,0.2,0.017,0.015,574,34802.0,0.901,9.1,0.447,0.005
ALT,1,2015,21.2,0.2,0.012,0.011,396,34632.0,0.922,11.8,0.277,0.004
ALT,4,2014,,,0.009,0.008,310,34486.0,0.899,8.9,3.011,0.011
ALT,3,2014,,,0.002,0.002,77,34111.0,0.907,9.7,-0.802,-0.005
ALT,2,2014,,,0.011,0.01,391,34289.0,0.908,9.9,-0.018,-0.002
ALT,1,2014,,,0.012,0.01,398,34360.0,0.913,9.2,0.05,0.002
ALT,4,2013,,,0.011,0.01,379,34308.0,0.904,8.4,-2.14,0.005
ALT,3,2013,,,-0.01,-0.008,-333,34140.0,0.861,5.7,-0.492,0.004
ALT,2,2013,,,-0.019,-0.016,-656,34005.0,0.896,7.7,-0.294,0.001
ALT,1,2013,,,-0.027,-0.023,-929,33967.0,0.868,6.1,-0.159,0.001
AME,4,2022,33.9,0.9,0.038,0.009,321,11743.0,0.357,0.6,-0.215,0.006
AME,3,2022,25.9,0.9,0.049,0.012,408,11672.0,0.271,0.4,-0.185,0.004
AME,2,2022,21.3,0.9,0.06,0.012,501,11622.0,0.211,0.3,0.292,1.168
AME,1,2022,31.7,2.3,0.075,0.009,388,5360.0,0.097,0.1,0.19,0.012
AME,4,2021,44.7,2.8,0.063,0.009,326,5297.0,0.13,0.1,-0.261,0.026
AME,3,2021,22.4,1.9,0.089,0.02,441,5165.0,0.206,0.3,0.361,0.028
AME,2,2021,27.7,1.8,0.067,0.014,324,5022.0,0.164,0.2,0.003,0.003
AME,1,2021,24.4,1.6,0.067,0.013,323,5008.0,0.155,0.2,0.001,0.001
AME,4,2020,22.3,1.4,0.067,0.013,323,5003.0,0.157,0.2,0.028,0.062
AME,3,2020,20.7,1.4,0.069,0.018,314,4711.0,0.246,0.3,0.046,0.005
AME,2,2020,25.9,1.7,0.066,0.02,300,4685.0,0.273,0.4,0.016,0.003
AME,3,2019,113.9,0.6,0.006,0.002,56,11447.0,0.297,0.4,0.553,0.003
AME,3,2018,21.4,1.6,0.08,0.021,456,5932.0,0.262,0.4,-0.023,0.002
AME,2,2018,23.5,1.9,0.082,0.022,467,5920.0,0.291,0.4,0.012,0.005
AME,1,2018,19.1,1.5,0.082,0.023,461,5891.0,0.297,0.4,-0.039,0.001
AME,4,2017,6.4,0.5,0.085,0.024,480,5884.0,0.272,0.4,3.462,0.075
AME,3,2017,27.1,0.5,0.02,0.005,107,5476.0,0.258,0.3,-0.02,0.004
AME,2,2017,26.6,0.5,0.02,0.005,109,5455.0,0.252,0.3,0.098,0.004
AME,1,2017,27.0,0.5,0.019,0.006,100,5431.0,0.271,0.4,0.198,0.005
AME,4,2016,33.2,0.5,0.016,0.005,83,5404.0,0.298,0.4,0.35,0.007
AME,3,2016,44.9,0.5,0.012,0.004,61,5365.0,0.265,0.4,0.288,0.005
AME,2,2016,57.8,0.5,0.009,0.003,48,5341.0,0.29,0.4,0.019,0.003
AME,1,2016,61.9,0.5,0.009,0.003,47,5326.0,0.379,0.6,0.066,0.002
AME,4,2015,64.4,0.5,0.008,0.003,44,5317.0,0.351,0.5,0.157,0.003
AME,3,2015,70.8,0.5,0.007,0.003,38,5299.0,0.382,0.6,-0.026,0.003
AME,2,2015,70.8,0.5,0.007,0.003,39,5283.0,0.386,0.6,-0.357,0.002
AME,1,2015,42.0,0.5,0.012,0.005,61,5272.0,0.389,0.6,0.634,0.001
AME,4,2014,,,0.007,0.003,37,5266.0,0.364,0.6,-0.027,0.002
AME,3,2014,,,0.007,0.003,38,5254.0,0.382,0.6,0.189,0.002
AME,2,2014,,,0.006,0.002,32,5243.0,0.387,0.6,-0.974,0.007
AME,1,2014,,,0.268,0.108,1231,5208.0,0.43,0.8,0.44,-0.005
AME,4,2013,,,0.177,0.072,855,5232.0,0.475,0.9,-0.361,0.002
AME,3,2013,,,0.293,0.106,1338,5220.0,0.427,0.7,0.191,0.448
AME,2,2013,,,0.241,0.08,1124,3605.0,0.234,0.6,-4.837,-0.091
AME,1,2013,,,-0.071,-0.026,-293,3967.0,0.37,0.6,0.235,-0.1
APP,2,2022,6.5,0.4,0.066,0.033,736,11455.0,0.499,1.0,-0.325,-0.003
APP,1,2022,11.6,1.1,0.099,0.049,1090,11490.0,0.495,1.0,0.455,0.049
APP,4,2021,14.9,1.0,0.071,0.037,749,10954.0,0.515,1.1,-0.287,-0.019
APP,3,2021,8.1,0.8,0.099,0.049,1050,11166.0,0.503,1.0,0.31,0.032
APP,2,2021,9.6,0.7,0.077,0.039,802,10823.0,0.501,1.0,1.215,0.031
APP,1,2021,21.3,0.7,0.035,0.017,362,10493.0,0.487,1.0,7.049,0.027
APP,4,2020,80.0,0.4,0.004,0.002,45,10213.0,0.524,1.1,-0.834,0.005
APP,3,2020,12.9,0.3,0.027,0.011,270,10167.0,0.502,1.0,7.537,0.008
APP,2,2020,116.7,0.4,0.003,0.001,31,10084.0,0.516,1.1,-0.885,-0.01
APP,1,2020,20.3,0.5,0.027,0.014,276,10183.0,0.496,1.0,1.049,-0.009
APP,4,2019,52.0,0.7,0.013,0.007,134,10273.0,0.471,0.9,0.47,0.022
APP,3,2019,76.4,0.7,0.009,0.004,91,10057.0,0.361,0.6,-83.562,-0.014
APP,2,2019,-4769.5,0.5,0.0,0.0,-1,10202.0,0.356,0.6,-0.995,0.012
APP,1,2019,-20.2,0.4,-0.022,-0.013,-223,10078.0,0.555,1.2,-29.819,-0.002
APP,4,2018,758.7,0.6,0.001,0.0,7,10096.0,0.654,1.9,-1.032,0.024
APP,3,2018,-41.6,1.0,-0.024,-0.015,-245,9859.0,0.626,1.7,-3.645,-0.024
APP,2,2018,87.6,0.8,0.009,0.005,92,10097.0,0.611,1.6,-0.481,-0.038
APP,1,2018,49.5,0.8,0.016,0.011,178,10496.0,0.613,1.6,-0.462,0.006
APP,4,2017,22.0,0.7,0.031,0.021,332,10432.0,0.604,1.5,-0.42,0.0
APP,3,2017,17.3,1.0,0.054,0.036,572,10435.0,0.603,1.5,-0.123,0.001
APP,2,2017,12.9,0.8,0.062,0.038,653,10424.0,0.559,1.3,-0.371,-0.088
APP,1,2017,7.1,0.6,0.092,0.071,1038,11431.0,0.695,2.3,-0.118,0.02
APP,4,2016,7.1,0.8,0.107,0.089,1178,11206.0,0.817,4.5,0.351,0.023
APP,3,2016,8.9,0.7,0.08,0.059,871,10959.0,0.751,3.0,-0.138,0.017
APP,2,2016,8.4,0.8,0.095,0.059,1011,10778.0,0.691,2.2,0.247,-0.043
APP,1,2016,9.6,0.7,0.07,0.057,811,11261.0,0.885,7.7,0.025,0.036
APP,4,2015,10.4,0.8,0.071,0.051,791,10874.0,0.845,5.5,-0.17,-0.006
APP,3,2015,9.5,0.8,0.085,0.05,953,10942.0,0.723,2.6,-0.155,0.03
APP,4,2014,,,0.079,0.052,904,11509.0,0.635,1.7,-0.278,0.008
APP,4,2013,,,0.16,0.112,1787,11508.0,0.69,2.2,-0.02,0.04
APP,3,2013,,,0.17,0.105,1823,11067.0,0.632,1.7,0.03,0.028
APP,2,2013,,,0.17,0.097,1770,10767.0,0.713,2.5,0.152,-0.074
APP,1,2013,,,0.13,0.073,1536,11629.0,0.681,2.1,0.002,0.077
ARM,4,2022,65.5,4.4,0.066,0.02,762,11472.0,0.299,0.4,-0.21,0.025
ARM,3,2022,41.1,3.5,0.086,0.023,965,11193.0,0.274,0.4,0.221,0.017
ARM,2,2022,55.8,4.0,0.071,0.02,790,11009.0,0.296,0.4,0.296,-0.064
