TradingDate,Open,High,Low,Close,Volume,percent_change
7/18/2018,10850,11200,10800,11200,5786780,0.041860465
7/17/2018,10450,10800,10450,10750,4090070,0.023809524
7/16/2018,10550,10700,10450,10500,3023400,0.004784689
7/13/2018,10350,10500,10300,10450,2839740,0.02955665
7/12/2018,10000,10450,10000,10150,3157170,0.015
7/11/2018,10200,10300,9850,10000,4815180,-0.038461538
7/10/2018,10400,10600,10400,10400,2366070,0
7/9/2018,10550,10750,10400,10400,4717430,0
7/6/2018,9800,10400,9700,10400,8470650,0.069958848
7/5/2018,10250,10350,9670,9720,5658700,-0.05631068
7/4/2018,10500,10650,10250,10300,6767270,-0.004830918
7/3/2018,11200,11250,10350,10350,6648330,-0.067567568
7/2/2018,11550,11550,11100,11100,3788190,-0.038961039
6/29/2018,11600,11700,11500,11550,1885150,0
6/28/2018,11800,11850,11400,11550,3663730,-0.021186441
6/27/2018,12000,12200,11800,11800,1747560,-0.016666667
6/26/2018,11900,12050,11850,12000,2546840,-0.012345679
6/25/2018,12350,12350,12050,12150,2825390,0.0125
6/22/2018,11600,12050,11600,12000,3189890,0.025641026
6/21/2018,11900,12000,11650,11700,2488750,-0.025
6/20/2018,11750,12000,11600,12000,3285750,0.025641026
6/19/2018,11950,11950,11300,11700,8280170,-0.025
6/18/2018,12400,12550,11850,12000,3986380,-0.032258065
6/15/2018,12400,12600,12350,12400,5462650,-0.011952191
6/14/2018,12750,12800,12500,12550,2464740,-0.01953125
6/13/2018,12800,12950,12700,12800,1814330,0
6/12/2018,12500,12950,12350,12800,8549820,0.015873016
6/11/2018,12800,12900,12600,12600,3756490,-0.023255814
6/8/2018,13000,13100,12850,12900,3969030,-0.007692308
6/7/2018,13300,13350,12950,13000,7106430,-0.022556391
6/6/2018,12800,13450,12700,13300,8478470,0.031007752
6/5/2018,12700,13150,12600,12900,8107860,0.027888446
6/4/2018,12000,12550,12000,12550,7419940,0.068085106
6/1/2018,11700,12000,11700,11750,4314180,0
5/31/2018,11450,11850,11400,11750,3226080,0.02173913
5/30/2018,11600,11750,11400,11500,4355010,-0.00862069
5/29/2018,10900,11600,10900,11600,7049880,0.069124424
5/28/2018,11600,11650,10850,10850,7851450,-0.068669528
5/25/2018,12000,12100,11650,11650,3719300,-0.033195021
5/24/2018,12200,12300,11950,12050,4270750,-0.008230453
5/23/2018,12000,12250,11800,12150,4596350,0.0125
5/22/2018,12500,12550,11750,12000,7441600,-0.047619048
5/21/2018,12800,12950,12600,12600,3395120,-0.011764706
5/18/2018,12850,12900,12500,12750,3843440,0
5/17/2018,13050,13100,12750,12750,2661130,-0.022988506
5/16/2018,13050,13200,13000,13050,2502170,-0.003816794
5/15/2018,13000,13300,13000,13100,3437030,0
5/14/2018,13300,13300,12950,13100,2829090,0
5/11/2018,12900,13150,12700,13100,5002790,0.015503876
5/10/2018,13500,13500,12800,12900,5838710,-0.044444444
5/9/2018,13600,13750,13450,13500,2448570,-0.010989011
5/8/2018,13900,14000,13650,13650,3345160,-0.021505376
5/7/2018,13500,13950,13400,13950,4882230,0.037174721
5/4/2018,13700,13800,13350,13450,4008960,-0.018248175
5/3/2018,13300,13700,12650,13700,7686450,0.030075188
5/2/2018,13800,13950,13200,13300,5157290,-0.039711191
4/27/2018,13350,13950,13300,13850,5678620,0.037453184
4/26/2018,14100,14250,13200,13350,8527570,-0.056537102
4/24/2018,14400,14500,14100,14150,7281230,-0.017361111
