organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName,exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,status,code,message,traceId
TTJC,TRT,UpcomIndex,2353,DN,CT,Công ty Cổ phần RedstarCera,CTCP RedstarCera,UPCOM,CTCP RedstarCera,180,2353,Xây dựng và Vật liệu,Construction & Materials,2005,420,209,0,https://redstarcera.com/,3.5,-0.004,-0.14,0.018,11,11,CT,,,,
TTN,TTN,UpcomIndex,6535,DN,CT,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công nghệ và Truyền thông VN,UPCOM,Công nghệ và Truyền thông VN,267,6535,Viễn thông,Telecommunications,2008,328,2493,0.005,http://www.vntt.com.vn,4,0.031,0.01,-0.162,36.7,36.7,CT,,,,
TTP,TTP,UpcomIndex,2723,DN,CT,Công ty Cổ phần Bao bì Nhựa Tân Tiến,Bao bì nhựa Tân Tiến,UPCOM,Bao bì nhựa Tân Tiến,184,2723,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004,792,415,0.882,https://tapack.com,4.1,-0.039,-0.179,-0.002,13.5,15,CT,,,,
TTZ,TTZ,HNXIndex,2353,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,Xây dựng Tiến Trung,HNX,Xây dựng Tiến Trung,180,2353,Xây dựng và Vật liệu,Construction & Materials,2003,7,1173,0.129,http://www.ttzholdings.com.vn,3.6,-0.004,-0.025,-0.436,7.6,7.6,CT,,,,
TUILDONAI,GND,UpcomIndex,2353,DN,CT,Công ty Cổ phần Gạch ngói Đồng Nai,Gạch ngói Đồng Nai,UPCOM,Gạch ngói Đồng Nai,180,2353,Xây dựng và Vật liệu,Construction & Materials,2006,518,290,0.003,http://www.tuildonai.com.vn,3.6,0.028,0.046,0.085,9,9,CT,,,,
TUWASE,TQW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Tuyên Quang,Cấp thoát nước Tuyên Quang,UPCOM,Cấp thoát nước Tuyên Quang,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2010,285,325,0,http://www.capthoatnuoctuyenquang.vn,3.2,-0.004,-0.025,0.164,8.9,8.9,CT,,,,
TV1,TV1,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 1,Tư vấn XD Điện 1,UPCOM,Tư vấn XD Điện 1,195,2791,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1982,734,1626,0,http://www.pecc1.com.vn,3.3,-0.043,0.209,0.615,26.7,26.7,CT,,,,
TV2,TV2,VNINDEX,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Tư vấn XD Điện 2,HOSE,Tư vấn XD Điện 2,195,2791,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1985,753,986,0.134,http://www.pecc2.com,3.7,0.006,0.074,0.129,67.5,67.5,CT,,,,
TV3,TV3,HNXIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Tư vấn XD điện 3,HNX,Tư vấn XD điện 3,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,467,0,0.003,http://www.pecc3.com.vn,3.8,-0.011,-0.031,-0.158,9.5,9.5,CT,,,,
TV4,TV4,HNXIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 4,Tư vấn XD Điện 4,HNX,Tư vấn XD Điện 4,195,2791,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007,446,485,0.009,http://www.pecc4.vn,3.9,-0.012,-0.009,-0.141,19.8,19.8,CT,,,,
TV6,TV6,UpcomIndex,5379,DN,CT,Công ty Cổ phần Thương mại Đầu tư xây lắp điện Thịnh Vượng,TM ĐT xây lắp điện Thịnh Vượng,UPCOM,TM ĐT xây lắp điện Thịnh Vượng,253,5379,Bán lẻ,Retail,2008,0,129,0.477,http://www.thinhvuongvn.com,3.4,-0.037,-0.089,-0.552,3,3,CT,,,,
TVA,TVA,UpcomIndex,2353,DN,CT,Công ty cổ phần Sứ Viglacera Thanh Trì,Sứ Viglacera Thanh Trì,UPCOM,Sứ Viglacera Thanh Trì,180,2353,Xây dựng và Vật liệu,Construction & Materials,2008,335,339,0,http://www.viglacerathanhtri.vn,3.3,0.394,0.374,0.245,6.3,6.3,CT,,,,
TVC,TVC,HNXIndex,8775,DN,CT,Công ty Cổ phần Tập đoàn Quản lý Tài sản Trí Việt,Tập đoàn Trí Việt,HNX,Tập đoàn Trí Việt,299,8775,Dịch vụ tài chính,Financial Services,2012,33,441,0.002,http://tcorp.vn,3.8,-0.058,0.057,-0.332,118.6,118.6,CT,,,,
TVD,TVD,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Vàng Danh - Vinacomin,Than Vàng Danh,HNX,Than Vàng Danh,160,1771,Tài nguyên Cơ bản,Basic Resources,2008,5527,0,0.033,http://www.vangdanhcoal.com.vn,4,-0.041,0.066,0.21,45,45,CT,,,,
TVG,TVG,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,XD Giao thông Vận tải,UPCOM,XD Giao thông Vận tải,181,2357,Xây dựng và Vật liệu,Construction & Materials,1959,125,129,0,http://www.tricc-jsc.com.vn,3,-0.004,-0.025,1.109,2,2,CT,,,,
TVPHARM,TVP,UpcomIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm TV.Pharm,Dược phẩm TV.Pharm,UPCOM,Dược phẩm TV.Pharm,238,4577,Y tế,Health Care,2003,713,234,0.001,http://www.tvpharm.com.vn,3.7,0.012,0.18,0.41,29.5,29.5,CT,,,,
TVS,TVS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Thiên Việt,Chứng khoán Thiên Việt,HOSE,Chứng khoán Thiên Việt,300,8777,Dịch vụ tài chính,Financial Services,2006,67,978,0.285,http://www.tvs.vn,3.3,0.024,0.136,-0.086,109.2,109.2,CK,,,,
TWACO,TNW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Thái Nguyên,Nước sạch Thái Nguyên,UPCOM,Nước sạch Thái Nguyên,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2009,477,374,0.001,http://www.nuocsachthainguyen.vn,3.4,-0.107,-0.135,0.183,16,16,CT,,,,
TXM,TXM,HNXIndex,2353,DN,CT,Công ty Cổ phần VICEM Thạch cao Xi Măng,Thạch cao Xi măng,HNX,Thạch cao Xi măng,180,2353,Xây dựng và Vật liệu,Construction & Materials,2005,58,1116,0.008,http://www.thachcaoximang.com.vn,3.4,-0.004,0.005,-0.253,7,7,CT,,,,
TYA,TYA,VNINDEX,2733,DN,CT,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,Dây và Cáp điện Taya,HOSE,Dây và Cáp điện Taya,186,2733,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1992,259,0,0.41,http://www.taya.com.vn,3.5,-0.013,-0.042,-0.218,30.7,6.1,CT,,,,
UCT,UCT,UpcomIndex,2799,DN,CT,Công ty Cổ phần Đô thị Cần Thơ,Đô thị Cần Thơ,UPCOM,Đô thị Cần Thơ,199,2799,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,351,165,0,http://www.congtrinhdothicantho.vn,3.8,-0.004,-0.025,0.127,5.3,5.3,CT,,,,
UDC,UDC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu,Xây dựng và Phát triển đô thị Bà Rịa - Vũng Tàu,UPCOM,Xây dựng và Phát triển đô thị Bà Rịa - Vũng Tàu,181,2357,Xây dựng và Vật liệu,Construction & Materials,1995,232,1201,0.122,http://www.udec.com.vn,3.2,,0.288,-0.47,34.7,35,CT,,,,
UDJ,UDJ,UpcomIndex,2357,DN,CT,Công ty Cổ phần Phát triển Đô thị,Becamex UDJ,UPCOM,Becamex UDJ,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,16,676,0.052,http://www.becamexudj.com.vn,4.1,0.005,0.043,0.023,16.5,16.5,CT,,,,
UEMC,UEM,UpcomIndex,2757,DN,CT,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,Cơ điện Uông Bí - Vinacomin,UPCOM,Cơ điện Uông Bí - Vinacomin,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013,195,171,0,http://www.codienuongbi.vn,3.4,-0.004,-0.025,-0.237,2.4,2.4,CT,,,,
UFC,FCC,UpcomIndex,3533,DN,CT,Công ty Cổ phần Liên hợp Thực phẩm,Liên hợp Thực phẩm,UPCOM,Liên hợp Thực phẩm,214,3533,Thực phẩm và đồ uống,Food & Beverage,2005,178,114,0,http://www.lhtp.com.vn,3.4,-0.004,-0.025,0.497,6,6,CT,,,,
UIC,UIC,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,Phát triển Nhà và Đô thị IDICO,HOSE,Phát triển Nhà và Đô thị IDICO,181,2357,Xây dựng và Vật liệu,Construction & Materials,2000,99,572,0.127,http://www.idico-udico.com.vn/welcome/vn,4,0.004,-0.04,-0.208,8,8,CT,,,,
UMC,UMC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Công trình đô thị Nam Định,Công trình đô thị Nam Định,UPCOM,Công trình đô thị Nam Định,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,206,205,0,http://www.congtrinhdothinamdinh.vn,3.5,-0.004,-0.025,0.164,1.8,1.8,CT,,,,
UNI,UNI,HNXIndex,9533,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,Đầu tư và Phát triển Sao Mai Việt,HNX,Đầu tư và Phát triển Sao Mai Việt,308,9533,Công nghệ Thông tin,Technology,1993,16,0,0.016,http://www.vienlien.com.vn,3.5,-0.076,0.034,-0.336,15.6,15.6,CT,,,,
UPC,UPC,UpcomIndex,7575,DN,CT,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,Cây xanh Vũng Tàu,UPCOM,Cây xanh Vũng Tàu,276,7575,"Điện, nước & xăng dầu khí đốt",Utilities,2009,604,0,0,http://www.upcgreen.com,3.7,-0.004,-0.025,0.154,3.4,3.4,CT,,,,
UPHACE,UPH,UpcomIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm TW25,Dược phẩm TW25,UPCOM,Dược phẩm TW25,238,4577,Y tế,Health Care,2007,192,447,0,http://www.uphace.com.vn,3.4,-0.004,-0.025,-0.151,13.3,13.3,CT,,,,
USC,USC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Khảo sát và Xây dựng - USCO,Khảo sát và Xây dựng - USCO,UPCOM,Khảo sát và Xây dựng - USCO,181,2357,Xây dựng và Vật liệu,Construction & Materials,2004,296,313,0,http://www.usco.vn,3.2,-0.004,-0.025,0.94,5.5,5.5,CT,,,,
USD,USD,UpcomIndex,2799,DN,CT,Công ty Cổ phần Công trình Đô thị Sóc Trăng,Công trình Đô thị Sóc Trăng,UPCOM,Công trình Đô thị Sóc Trăng,199,2799,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,403,0,0,http://www.ctdtst.vn,3.8,-0.004,-0.025,0.393,5.6,5.6,CT,,,,
V11,V11,UpcomIndex,8633,DN,CT,Công ty Cổ phần Xây dựng số 11,VINACONEX No11,UPCOM,VINACONEX No11,336,8633,Bất động sản,Real Estate,1996,10,0,0.003,http://www.vinaconex11.com.vn,3.5,-0.004,0.175,-0.375,8.4,8.4,CT,,,,
V12,V12,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 12,VINACONEX 12,HNX,VINACONEX 12,181,2357,Xây dựng và Vật liệu,Construction & Materials,1996,244,520,0,http://www.vinaconex12.com.vn,3.6,0.058,0.097,-0.139,11.6,5.8,CT,,,,
V15,V15,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 15,Vinaconex 15,UPCOM,Vinaconex 15,181,2357,Xây dựng và Vật liệu,Construction & Materials,1978,520,0,0.002,http://www.vinaconex15.com,3.5,-0.004,0.175,-0.236,10,10,CT,,,,
V21,V21,HNXIndex,8633,DN,CT,Công ty Cổ phần Vinaconex 21,Vinaconex 21,HNX,Vinaconex 21,336,8633,Bất động sản,Real Estate,2005,312,249,0,http://www.vinaconex21.vn,3.3,0.126,0.381,-0.194,12,12,CT,,,,
VAB,VAB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Việt Á,Ngân hàng Việt Á,UPCOM,Ngân hàng Việt Á,289,8355,Ngân hàng,Banks,2003,1673,1913,0,http://www.vietabank.com.vn,4.2,-0.017,-0.025,-0.142,540,540,NH,,,,
VAF,VAF,VNINDEX,1357,DN,CT,Công ty Cổ phần Phân lân nung chảy Văn Điển,Phân lân Văn Điển,HOSE,Phân lân Văn Điển,151,1357,Hóa chất,Chemicals,2009,362,0,0,https://vandienfmp.vn,4,0.061,0.053,-0.08,37.7,37.7,CT,,,,
VAPAC,PAT,UpcomIndex,1357,DN,CT,Công ty Cổ phần Phốt pho Apatit Việt Nam,Phốt pho Apatit Việt Nam,UPCOM,Phốt pho Apatit Việt Nam,151,1357,Hóa chất,Chemicals,2014,217,189,0.004,https://pacvietnam.vn,4.4,0,-0.054,,25,25,CT,,,,
VAV,VAV,UpcomIndex,7577,DN,CT,Công ty Cổ phần VIWACO,VIWACO,UPCOM,VIWACO,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2015,216,100,0.022,https://viwaco.vn,3.8,0.081,0.318,0.164,32,32,CT,,,,
VBC,VBC,HNXIndex,2723,DN,CT,"Công ty Cổ phần Nhựa, Bao bì Vinh",Nhựa - Bao bì Vinh,HNX,Nhựa - Bao bì Vinh,184,2723,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1996,1036,262,0.019,http://nhuabaobivinh.com,3.7,-0.001,0.042,-0.226,7.5,7.5,CT,,,,
VBH,VBH,UpcomIndex,2733,DN,CT,Công ty Cổ phần Điện tử Bình Hòa,Điện tử Bình Hòa,UPCOM,Điện tử Bình Hòa,186,2733,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006,213,0,0.015,http://www.viettronics-binhhoa.com,3.8,-0.004,-0.025,0.619,2.9,2.9,CT,,,,
VC1,VC1,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 1,Xây dựng số 1,HNX,Xây dựng số 1,181,2357,Xây dựng và Vật liệu,Construction & Materials,2009,121,0,0.026,http://www.vinaconex1.com.vn,3.3,-0.038,0.024,-0.274,12,12,CT,,,,
VC2,VC2,HNXIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng VINA2,Đầu tư và Xây dựng VINA2,HNX,Đầu tư và Xây dựng VINA2,181,2357,Xây dựng và Vật liệu,Construction & Materials,2003,295,0,0.001,http://www.vina2.com.vn,3.4,0.249,0.366,-0.576,47.2,47.2,CT,,,,
VC3,VC3,HNXIndex,8637,DN,CT,Công ty Cổ phần Tập đoàn Nam Mê Kông,Tập đoàn Nam Mê Kông,HNX,Tập đoàn Nam Mê Kông,339,8637,Bất động sản,Real Estate,2002,132,1281,0,http://www.nammekong.net,3.3,0.007,-0.052,0.003,100.2,100.2,CT,,,,
VC5,VC5,UpcomIndex,2357,DN,CT,Công ty Cổ phần xây dựng số 5,Xây dựng Số 5,UPCOM,Xây dựng Số 5,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,1012,0,0.011,http://www.vina5.vn,3.4,-0.147,-0.168,-0.536,5,5,CT,,,,
VC6,VC6,HNXIndex,2357,DN,CT,Công ty cổ phần Xây dựng và Đầu tư Visicons,Visicons,HNX,Visicons,181,2357,Xây dựng và Vật liệu,Construction & Materials,2000,261,815,0.104,http://www.visicons.vn,3.4,0.009,0.091,-0.021,8.8,8.8,CT,,,,
VC7,VC7,HNXIndex,2357,DN,CT,Công ty Cổ phần Tập đoàn BGI,BGI Group,HNX,BGI Group,181,2357,Xây dựng và Vật liệu,Construction & Materials,2001,107,0,0.001,http://www.bgi.vn,3.4,0.322,0.832,0.134,48,48,CT,,,,
VC9,VC9,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 9 - VC9,Xây dựng số 9,HNX,Xây dựng số 9,181,2357,Xây dựng và Vật liệu,Construction & Materials,2005,217,834,0.026,http://www.vinaconex-9.com.vn,2.9,0.166,0.121,-0.432,11.7,12,CT,,,,
VCA,VCA,VNINDEX,1757,DN,CT,Công ty Cổ phần Thép VICASA - VNSTEEL,Thép VICASA - VNSTEEL,HOSE,Thép VICASA - VNSTEEL,159,1757,Tài nguyên Cơ bản,Basic Resources,2007,396,732,0.076,http://www.vicasasteel.com,3.4,0.029,-0.001,-0.284,15.2,15.2,CT,,,,
VCB,VCB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Vietcombank,HOSE,Vietcombank,289,8355,Ngân hàng,Banks,2008,17215,25183,0.235,http://www.vietcombank.com.vn,3.9,-0.004,0.004,0.367,4732.5,4732.5,NH,,,,
VCC,VCC,HNXIndex,2357,DN,CT,Công ty Cổ phần Vinaconex 25,Vinaconex 25,HNX,Vinaconex 25,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,465,478,0,http://www.vinaconex25.com.vn,3.1,-0.086,-0.12,-0.124,12,12,CT,,,,
VCCEC,CCV,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,XD CN và đô thị Việt Nam,UPCOM,XD CN và đô thị Việt Nam,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,309,213,0,http://www.vcc.com.vn,3.7,-0.004,-0.025,0.826,1.8,1.8,CT,,,,
VCF,VCF,VNINDEX,3537,DN,CT,Công ty Cổ phần Vinacafe Biên Hòa,Vinacafé Biên Hòa,HOSE,Vinacafé Biên Hòa,216,3537,Thực phẩm và đồ uống,Food & Beverage,2004,327,390,0.006,http://www.vinacafebienhoa.com,3.8,0.018,-0.018,0.038,26.6,26.6,CT,,,,
VCG,VCG,VNINDEX,2357,DN,CT,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,VINACONEX,HOSE,VINACONEX,181,2357,Xây dựng và Vật liệu,Construction & Materials,2006,6845,7864,0.066,http://www.vinaconex.com.vn,3.3,0.023,0.077,0.025,485.9,485.9,CT,,,,
VCGHN,VIH,UpcomIndex,2353,DN,CT,Công ty Cổ phần Viglacera Hà Nội,Viglacera Hà Nội,UPCOM,Viglacera Hà Nội,180,2353,Xây dựng và Vật liệu,Construction & Materials,2008,468,378,0,http://www.viglacerahanoi.com.vn,3.3,-0.004,-0.025,0.314,5.6,5.6,CT,,,,
VCIE,CLM,HNXIndex,1771,DN,CT,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,Xuất nhập khẩu Than - Vinacomin,HNX,Xuất nhập khẩu Than - Vinacomin,160,1771,Tài nguyên Cơ bản,Basic Resources,1982,152,155,0,http://coalimex.vn,4.3,-0.006,-0.091,1.003,11,11,CT,,,,
VCM,VCM,HNXIndex,2793,DN,CT,Công ty Cổ phần Nhân lực và Thương mại Vinaconex,VINACONEX MEC,HNX,VINACONEX MEC,196,2793,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1995,54,656,0,http://www.vinaconexmec.vn,3.7,0.251,-0.129,0.217,3,3,CT,,,,
VCR,VCR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex - ITC,UPCOM,Vinaconex - ITC,336,8633,Bất động sản,Real Estate,2008,52,1712,0,https://vinaconexitc.com.vn,3.1,0.02,0.051,-0.159,210,210,CT,,,,
VCS,VCS,HNXIndex,2353,DN,CT,Công ty Cổ phần VICOSTONE,VICOSTONE,HNX,VICOSTONE,180,2353,Xây dựng và Vật liệu,Construction & Materials,2005,682,4721,0.028,http://www.vicostone.com,4.1,0.061,0.084,-0.183,160,160,CT,,,,
VCSC,VCI,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Vietcap,Chứng khoán Vietcap,HOSE,Chứng khoán Vietcap,300,8777,Dịch vụ tài chính,Financial Services,2007,189,13657,0.243,http://www.vcsc.com.vn,3.8,0.019,0.093,0.37,435.5,435.5,CK,,,,
VCT,VCT,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Vinaconex,Tư vấn XD Vinaconex,UPCOM,Tư vấn XD Vinaconex,195,2791,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004,190,0,0,http://www.vinaconsult.com.vn,3.7,0.358,0.338,0.446,1.1,1.1,CT,,,,
VCX,VCX,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Yên Bình,Xi măng Yên Bình,UPCOM,Xi măng Yên Bình,180,2353,Xây dựng và Vật liệu,Construction & Materials,2012,348,668,0.001,http://www.ximangyenbinh.com,3.3,0.073,0.22,-0.127,26.5,26.5,CT,,,,
VDB,VDB,UpcomIndex,1771,DN,CT,Công ty Cổ phần Vận tải và Chế biến Than Đông Bắc,Vận tải và CB Than Đông Bắc,UPCOM,Vận tải và CB Than Đông Bắc,160,1771,Tài nguyên Cơ bản,Basic Resources,2012,522,520,0,http://www.vtcbdongbac.com.vn,3.6,-0.004,-0.025,0.164,8.7,8.7,CT,,,,
VDL,VDL,HNXIndex,3535,DN,CT,Công ty Cổ phần Thực phẩm Lâm Đồng,Thực phẩm Lâm Đồng,HNX,Thực phẩm Lâm Đồng,215,3535,Thực phẩm và đồ uống,Food & Beverage,2003,197,0,0.007,http://www.ladofoods.vn,3.3,-0.075,-0.269,-0.348,14.7,14.7,CT,,,,
VDN,VDN,UpcomIndex,3763,DN,CT,Công ty Cổ phần Vinatex Đà Nẵng,Vinatex Đà Nẵng,UPCOM,Vinatex Đà Nẵng,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004,3022,0,0,http://www.vinatexdn.com.vn,3,-0.084,-0.111,-0.132,3.1,3.1,CT,,,,
VDS,VDS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán Rồng Việt,HOSE,Chứng khoán Rồng Việt,300,8777,Dịch vụ tài chính,Financial Services,2006,330,6083,0.014,http://www.vdsc.com.vn,3.7,0.009,0.144,-0.042,210,210,CK,,,,
VDT,VDT,UpcomIndex,1757,DN,CT,Công ty Cổ phần Lưới thép Bình Tây,Lưới thép Bình Tây,UPCOM,Lưới thép Bình Tây,159,1757,Tài nguyên Cơ bản,Basic Resources,1977,181,0,0,http://www.luoithepbinhtay.com.vn,3.3,-0.004,-0.025,0.155,2,2,CT,,,,
VE1,VE1,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO 1,VNECO 1,HNX,VNECO 1,181,2357,Xây dựng và Vật liệu,Construction & Materials,2004,38,0,0.257,http://www.vneco1.com.vn,3.8,-0.067,0.706,-0.018,5.9,6,CT,,,,
VE2,VE2,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Điện VNECO 2,Xây dựng Điện VNECO 2,HNX,Xây dựng Điện VNECO 2,181,2357,Xây dựng và Vật liệu,Construction & Materials,2004,35,276,0.007,http://www.vneco2.com.vn,3.7,-0.004,-0.025,-0.186,2.1,2.2,CT,,,,
VE3,VE3,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO 3,Xây dựng điện VNECO 3,HNX,Xây dựng điện VNECO 3,181,2357,Xây dựng và Vật liệu,Construction & Materials,1988,85,0,0.002,http://www.vneco3.com.vn,3.3,-0.114,-0.177,0.036,1.3,1.3,CT,,,,
VE4,VE4,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng điện VNECO4,Xây dựng điện VNECO4,HNX,Xây dựng điện VNECO4,181,2357,Xây dựng và Vật liệu,Construction & Materials,1989,108,115,0.001,http://www.vneco4.com.vn,3.4,0.096,0.075,0.658,1,1,CT,,,,
VE8,VE8,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Điện Vneco 8,Xây dựng Điện Vneco 8,HNX,Xây dựng Điện Vneco 8,181,2357,Xây dựng và Vật liệu,Construction & Materials,2003,96,0,0.008,http://www.vneco8.com.vn,3.4,-0.004,0.095,-0.234,1.8,1.8,CT,,,,
VE9,VE9,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng VNECO 9,VNECO 9,UPCOM,VNECO 9,181,2357,Xây dựng và Vật liệu,Construction & Materials,2004,6,0,0.002,http://www.vneco9.com,3.8,-0.004,0.163,-0.349,12,12.5,CT,,,,
VEAM,VEA,UpcomIndex,2757,DN,CT,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,Máy động lực và Máy NN,UPCOM,Máy động lực và Máy NN,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,1052,1912,0.05,http://www.veamcorp.com,4,0.006,0.024,0.143,1328.8,1328.8,CT,,,,
VEF,VEF,UpcomIndex,5555,DN,CT,Công ty Cổ phần Trung tâm Hội chợ Triển lãm Việt Nam,Hội chợ Triển lãm Việt Nam,UPCOM,Hội chợ Triển lãm Việt Nam,255,5555,Truyền thông,Media,2011,88,0,0,http://www.vefac.vn,3.4,-0.252,0.421,-0.206,166.6,166.6,CT,,,,
VEIC,VEC,UpcomIndex,9572,DN,CT,Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam,Điện tử và Tin học VN,UPCOM,Điện tử và Tin học VN,311,9572,Công nghệ Thông tin,Technology,2007,66,518,0,http://www.veic.com.vn,3.8,-0.024,-0.045,-0.285,43.8,43.8,CT,,,,
VES,VES,UpcomIndex,2757,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng Điện MÊ CA VNECO,MÊ CA VNECO,UPCOM,MÊ CA VNECO,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004,109,446,0.001,http://www.mecavneco.com.vn,3,-0.004,-0.025,0.055,9,9,CT,,,,
VFC,VFC,UpcomIndex,2773,DN,CT,Công ty Cổ phần VINAFCO,Vận tải biển VINAFCO,UPCOM,Vận tải biển VINAFCO,191,2773,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001,721,0,0.447,http://www.vinafco.com.vn,3.7,-0.217,-0.211,1.019,33.8,34,CT,,,,
VFG,VFG,VNINDEX,1357,DN,CT,Công ty Cổ phần Khử trùng Việt Nam,Khử trùng Việt Nam,HOSE,Khử trùng Việt Nam,151,1357,Hóa chất,Chemicals,1993,1216,687,0.027,http://www.vfc.com.vn,4.1,0.003,0.021,0.434,41.7,41.7,CT,,,,
VFR,VFR,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải và Thuê tàu,Vận tải Vietfracht,UPCOM,Vận tải Vietfracht,191,2773,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006,201,547,0,http://www.vietfracht.com.vn,3.7,0.065,-0.099,0.002,15,15,CT,,,,
VFSC,VFS,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Nhất Việt,Chứng khoán Nhất Việt,UPCOM,Chứng khoán Nhất Việt,300,8777,Dịch vụ tài chính,Financial Services,2008,44,0,0,http://www.vfs.com.vn,3.5,-0.039,-0.055,0.481,80.3,80.3,CK,,,,
VGC,VGC,VNINDEX,2353,DN,CT,Tổng Công ty Viglacera - Công ty Cổ phần,Tổng Công ty Viglacera,HOSE,Tổng Công ty Viglacera,180,2353,Xây dựng và Vật liệu,Construction & Materials,2010,7200,5652,0.047,http://www.viglacera.com.vn,4,0.054,0.181,0.179,448.4,448.4,CT,,,,
